,email,tdm_url,time_stamp,mine_method,doi,recall,precision,comment,host,domain,suffix,grid_id,name,link,relationship_type,related_grid_id
288,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.42327.30
289,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.413632.1
290,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.434980.2
291,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.250674.2
292,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.416166.2
293,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.416529.d
294,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.415224.4
295,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.415502.7
296,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.413104.3
297,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.416745.5
298,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.419720.9
299,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.460766.5
300,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.417181.a
301,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.417184.f
302,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.415526.1
303,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.417188.3
304,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.417293.a
305,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.231844.8
306,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.417040.6
307,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Related,grid.417199.3
308,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Child,grid.497585.2
309,utoronto.ca,https://api.elsevier.com/content/article/PII:S1386505617304252?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.ijmedinf.2017.11.011,False,True,"one author, several adresses",utoronto.ca,utoronto,ca,grid.17063.33,University of Toronto,http://www.utoronto.ca/,Child,grid.249304.8
310,imperial.ac.uk,https://api.elsevier.com/content/article/PII:S0959440X1400075X?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.sbi.2014.07.003,True,True,,,,,,,,,
311,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.413264.6
312,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.414137.4
313,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.498725.5
314,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.418223.e
315,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.460722.5
316,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.460733.5
317,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.416142.4
318,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.416553.0
319,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.416957.8
320,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.412541.7
321,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.417246.2
322,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.460654.5
323,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Parent,grid.417243.7
324,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Child,grid.418246.d
325,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Child,grid.423167.5
326,ubc.ca,https://api.elsevier.com/content/article/PII:S0006320716305328?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.biocon.2016.10.006,False,True,more adresses,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Child,grid.484558.0
327,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.239395.7
328,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.2515.3
329,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.462829.3
330,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.415122.1
331,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.62560.37
332,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.66859.34
333,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.239475.e
334,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.65499.37
335,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.67104.34
336,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.413735.7
337,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.415731.5
338,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.39479.30
339,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.32224.35
340,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.488089.5
341,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.240206.2
342,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.416176.3
343,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.248465.9
344,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.461485.a
345,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Related,grid.416228.b
346,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.483243.a
347,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.483004.b
348,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.483253.b
349,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.471403.5
350,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.446714.4
351,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.455754.2
352,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.461656.6
353,hsph.harvard.edu, ,2018-12-16 12:29:19 UTC,PMC OAI (NIH),10.1093/cid/ciy097,True,True,,hsph.harvard.edu,harvard,edu,grid.38142.3c,Harvard University,http://www.harvard.edu/,Child,grid.416039.9
354,ifom.eu,https://api.elsevier.com/content/article/PII:S1568786414002195?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.dnarep.2014.08.003,False,True,more adresses,,,,,,,,
355,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.413264.6
356,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.414137.4
357,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.498725.5
358,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.418223.e
359,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.460722.5
360,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.460733.5
361,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.416142.4
362,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.416553.0
363,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.416957.8
364,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.412541.7
365,ubc.ca,https://api.elsevier.com/content/article/PII:S0034425718303572?httpAccept=text/xml,2018-12-17 16:06:12 UTC,Elsevier XML,10.1016/j.rse.2018.07.024,True,True,,ubc.ca,ubc,ca,grid.17091.3e,University of British Columbia,https://www.ubc.ca/,Related,grid.417246.2
